idx,image_path,baseline_lmk_err,residual_lmk_err,delta_residual_minus_base,residual_cam_score,residual_lmk_abs_max
69,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_3_mouth_stretch_23.jpg,0.04612508788704872,0.04158412292599678,-0.004540964961051941,7.583524746820331,0.7552509307861328
70,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_10_dimpler_6.jpg,0.23121009767055511,0.23047679662704468,-0.000733301043510437,8.308529537171125,0.7430654168128967
71,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_10_dimpler_58.jpg,0.6393102407455444,0.6379514336585999,-0.00135880708694458,6.042134411633015,0.604942262172699
72,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_14_sadness_7.jpg,0.0422663688659668,0.04228232055902481,1.5951693058013916e-05,9.065406419336796,0.7812662720680237
73,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_14_sadness_54.jpg,0.04615963250398636,0.04096599295735359,-0.005193639546632767,8.45442724856548,0.7212535738945007
74,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_6_16_grin_42.jpg,0.20517852902412415,0.20636093616485596,0.0011824071407318115,6.359520275145769,0.6499365568161011
75,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_2_smile_23.jpg,0.04213709756731987,0.03966670110821724,-0.0024703964591026306,9.107681239023805,0.7515009045600891
76,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_15_lip_roll_47.jpg,0.038380350917577744,0.04099138826131821,0.0026110373437404633,8.106900472193956,0.6925214529037476
77,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_10_dimpler_39.jpg,0.26700732111930847,0.25956910848617554,-0.007438212633132935,7.280000269412994,0.6604052782058716
78,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_19_brow_raiser_42.jpg,0.10247858613729477,0.10227629542350769,-0.00020229071378707886,8.881652623414993,0.8271880149841309
79,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_19_brow_raiser_6.jpg,0.20789475739002228,0.2071911096572876,-0.0007036477327346802,7.634697698056698,0.7073643803596497
80,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_18_eye_closed_51.jpg,0.7994516491889954,0.8044916391372681,0.005039989948272705,7.141732782125473,0.6610587239265442
81,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_1_4_anger_22.jpg,0.03255750238895416,0.031063346192240715,-0.0014941561967134476,8.293296122923493,0.6834734678268433
82,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_5_jaw_left_36.jpg,0.1065787747502327,0.09946442395448685,-0.00711435079574585,8.111265853047371,0.7229844927787781
83,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_8_3_mouth_stretch_19.jpg,0.04015633836388588,0.037551023066043854,-0.0026053152978420258,7.716435067355633,0.7484561800956726
84,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_14_sadness_49.jpg,0.2097185105085373,0.20798428356647491,-0.001734226942062378,7.7745494823902845,0.6515909433364868
85,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_3_mouth_stretch_53.jpg,0.069742850959301,0.07019421458244324,0.00045136362314224243,8.113780498504639,0.7712668180465698
86,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_17_cheek_blowing_2.jpg,0.04717424884438515,0.04441766068339348,-0.0027565881609916687,8.54421617090702,0.6908824443817139
87,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_7_jaw_forward_4.jpg,0.5264593958854675,0.5220546722412109,-0.004404723644256592,7.196113586425781,0.6361842155456543
88,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_4_anger_14.jpg,0.05725988373160362,0.04922462999820709,-0.00803525373339653,9.573821294121444,0.7950178384780884
89,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_10_3_mouth_stretch_53.jpg,0.15910151600837708,0.1594551056623459,0.00035358965396881104,7.535076402127743,0.7130734920501709
90,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_12_lip_puckerer_18.jpg,0.03345629945397377,0.03178020194172859,-0.0016760975122451782,8.405106879770756,0.6970526576042175
91,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_16_grin_26.jpg,0.0587150901556015,0.0633343756198883,0.004619285464286804,9.379308767616749,0.7720134258270264
92,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_13_lip_funneler_12.jpg,0.0585542656481266,0.050065990537405014,-0.008488275110721588,8.519067840650678,0.7312210202217102
93,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_13_lip_funneler_31.jpg,0.035924140363931656,0.03617323935031891,0.0002490989863872528,8.682335507124662,0.7222469449043274
94,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_2_smile_9.jpg,0.05049644783139229,0.04562687128782272,-0.004869576543569565,8.210615310817957,0.6641288995742798
95,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_5_12_lip_puckerer_47.jpg,0.08045222610235214,0.07414478808641434,-0.006307438015937805,9.369906844571233,0.7847707867622375
96,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_5_jaw_left_49.jpg,0.759236752986908,0.7654786705970764,0.006241917610168457,7.319874852895737,0.7312133312225342
97,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_15_3_mouth_stretch_49.jpg,0.08391651511192322,0.08519662171602249,0.0012801066040992737,8.623956978321075,0.7433639168739319
98,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_18_eye_closed_54.jpg,0.05886220932006836,0.052858684211969376,-0.006003525108098984,9.292469319421798,0.788878321647644
99,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_7_2_smile_11.jpg,0.3024851083755493,0.3008947968482971,-0.0015903115272521973,6.410360224545002,0.6807022094726562
100,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_19_7_jaw_forward_7.jpg,0.06319764256477356,0.059927016496658325,-0.0032706260681152344,8.84273424372077,0.7261103987693787
101,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_5_jaw_left_64.jpg,0.061451658606529236,0.05881515517830849,-0.002636503428220749,8.2741877771914,0.7808759808540344
102,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_19_brow_raiser_30.jpg,0.05125420168042183,0.0459107980132103,-0.005343403667211533,9.034168118610978,0.727893054485321
103,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_2_2_smile_6.jpg,0.07537368685007095,0.07965905219316483,0.004285365343093872,9.004075203090906,0.7742374539375305
104,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_20_2_smile_33.jpg,0.04167830944061279,0.04083682596683502,-0.000841483473777771,7.834754768759012,0.7346367239952087
105,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_4_anger_7.jpg,0.05223633721470833,0.04969381168484688,-0.00254252552986145,8.33120384067297,0.7132058143615723
106,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_11_19_brow_raiser_61.jpg,0.8130453824996948,0.8141758441925049,0.0011304616928100586,7.485011324286461,0.6698969602584839
107,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_12_8_mouth_left_32.jpg,0.31258144974708557,0.3115900158882141,-0.00099143385887146,7.659221589565277,0.7526772618293762
108,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_14_14_sadness_62.jpg,0.3682166039943695,0.3676120340824127,-0.0006045699119567871,7.306510914117098,0.613789975643158
109,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_9_6_jaw_right_23.jpg,0.05213068425655365,0.04255853593349457,-0.009572148323059082,8.873457258567214,0.7601189017295837
110,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_3_2_smile_47.jpg,0.07933971285820007,0.06560049206018448,-0.013739220798015594,9.250087765976787,0.7682617902755737
111,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_18_11_chin_raiser_19.jpg,0.0553109347820282,0.04772916063666344,-0.007581774145364761,9.422144075855613,0.7698053121566772
112,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_13_3_mouth_stretch_8.jpg,0.04441175237298012,0.039895471185445786,-0.004516281187534332,7.734042188152671,0.6855740547180176
113,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_4_13_lip_funneler_20.jpg,0.03714824095368385,0.03759130463004112,0.0004430636763572693,8.531267013400793,0.7062647342681885
114,/mnt/c/Users/Chirayu/Documents/GitHub/2D-to-3D-image-reconstruction/facescape_224/fsmview_trainset_17_15_lip_roll_3.jpg,0.06289613991975784,0.05859255790710449,-0.004303582012653351,7.923633940517902,0.6772359609603882
